Table S2F. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 24hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P00156,MT-CYB,Homo sapiens (Human),0,0.182470675,0.681382872,1,0.671947935,0.012307743
P00167,CYB5A,Homo sapiens (Human),0.422818149,1,0.813677512,0.344991846,0.195192736,0
P00338,LDHA,Homo sapiens (Human),0.686465796,1,0.357058674,0.242025925,0.185567954,0
P00387,CYB5R3,Homo sapiens (Human),0.403897851,0.848708562,1,0.729781807,0.441212604,0
P00390,GSR,Homo sapiens (Human),0.628784895,1,0.874595813,0.898432821,0.551676613,0
P00403,MT-CO2,Homo sapiens (Human),0,0.108265861,0.727049744,1,0.929067023,0.097458045
P00441,SOD1,Homo sapiens (Human),0.422253545,1,0.508781058,0.178419094,0.096285164,0
P00505,GOT2,Homo sapiens (Human),0.009019989,0.143093176,0.796065674,1,0.451800348,0
P00533,EGFR,Homo sapiens (Human),0.96398322,1,0.501626806,0.189422785,0.144896934,0
P00558,PGK1,Homo sapiens (Human),0.685222396,1,0.257666921,0.104211539,0.0677144,0
P00568,AK1,Homo sapiens (Human),0.564998833,1,0.262071593,0.105051666,0.111546304,0
P00736,C1R,Homo sapiens (Human),0.140634341,0.791401246,1,0.366408601,0.13918724,0
P00749,PLAU,Homo sapiens (Human),0.228288678,1,0.830647348,0.299916953,0.166636694,0
P00750,PLAT,Homo sapiens (Human),0.262586259,1,0.827986489,0.293376574,0.195787979,0
P01033,TIMP1,Homo sapiens (Human),0.200863657,1,0.938015444,0.360435199,0.311970729,0
P01034,CST3,Homo sapiens (Human),0.225626961,1,0.990598928,0.38870725,0.276342741,0
P01111,NRAS,Homo sapiens (Human),1,0.994945267,0.36528198,0.18188513,0.078103816,0
P01112,HRAS,Homo sapiens (Human),0.938323117,1,0.496682441,0.207257358,0.165861218,0
P01116,KRAS,Homo sapiens (Human),0.918936393,1,0.490923731,0.180793796,0.107140112,0
P01130,LDLR,Homo sapiens (Human),0.593576024,1,0.577746684,0.212732814,0.106949563,0
P01889,HLA-B,Homo sapiens (Human),0.975043636,1,0.527699385,0.231703395,0.087777344,0
P02452,COL1A1,Homo sapiens (Human),0.098045035,0.600851982,1,0.488760529,0.308253719,0
P02461,COL3A1,Homo sapiens (Human),0.145783847,0.618861385,1,0.470222462,0.27217895,0
P02462,COL4A1,Homo sapiens (Human),0.289971032,0.570001149,1,0.502392711,0.193751021,0
P02545,LMNA,Homo sapiens (Human),0.086071919,0.381372698,0.850007887,0.647763366,1,0
P02751,FN1,Homo sapiens (Human),0.141824683,0.708991999,1,0.408559573,0.214572224,0
P02786,TFRC,Homo sapiens (Human),0.440617635,1,0.447192334,0.146735687,0.080037329,0
P02792,FTL,Homo sapiens (Human),0.285251986,1,0.844642112,0.323524863,0.109860572,0
P02794,FTH1,Homo sapiens (Human),0.265046425,1,0.703184777,0.217070131,0.121129134,0
P80297,MT1X,Homo sapiens (Human),0.557659724,1,0.186547849,0.09084771,0.033965411,0
P03928,MT-ATP8,Homo sapiens (Human),0.394263246,0.654746319,1,0.71140738,0.911427495,0
P04040,CAT,Homo sapiens (Human),0.235866334,0.597115262,0.901866949,1,0.94811553,0
P04062,GBA,Homo sapiens (Human),0.234998908,0.978956653,1,0.293256525,0.130084696,0
P04075,ALDOA,Homo sapiens (Human),0.749497183,1,0.293685555,0.120164166,0.093770096,0
P04080,CSTB,Homo sapiens (Human),0.527769586,1,0.26909777,0.145591737,0.109816453,0
P04083,ANXA1,Homo sapiens (Human),0.60932067,1,0.256459915,0.090628171,0.078314773,0
P04114,APOB,Homo sapiens (Human),0.496384799,1,0.240112931,0.064049688,0.049474315,0
P04156,PRNP,Homo sapiens (Human),1,0.960356467,0.533929765,0.197819535,0.127230035,0
P04179,SOD2,Homo sapiens (Human),0,0.131856258,0.765019399,1,0.55017615,0.007125973
P04181,OAT,Homo sapiens (Human),0.033759263,0.179683037,0.726427228,1,0.609166401,0
P04216,THY1,Homo sapiens (Human),1,0.927512217,0.444075453,0.169784597,0.212173919,0
P04264,KRT1,Homo sapiens (Human),0,0.135423524,0.04326089,0.069778512,0.276600457,1
P04406,GAPDH,Homo sapiens (Human),0.541638313,1,0.455644966,0.213443252,0.140995404,0
P04626,ERBB2,Homo sapiens (Human),0.882091721,1,0.517038151,0.224481236,0.228736244,0
P04632,CAPNS1,Homo sapiens (Human),0.739358359,1,0.269769805,0.134635854,0.154549987,0
P04792,HSPB1,Homo sapiens (Human),0.947266743,1,0.29640439,0.136074617,0.114341531,0
P04843,RPN1,Homo sapiens (Human),0.090695036,0.561817318,1,0.413742827,0.276277753,0
P04844,RPN2,Homo sapiens (Human),0.080639197,0.543278165,1,0.45474434,0.308152192,0
P04899,GNAI2,Homo sapiens (Human),0.966222913,1,0.446738688,0.152977138,0.093883901,0
P04921,GYPC,Homo sapiens (Human),1,0.989345754,0.561558017,0.178065363,0.181013538,0
P05023,ATP1A1,Homo sapiens (Human),1,0.938620003,0.53234977,0.197188259,0.129444874,0
P05026,ATP1B1,Homo sapiens (Human),1,0.965715331,0.55278847,0.217076002,0.147132912,0
P05067,APP,Homo sapiens (Human),0.34506791,1,0.853545803,0.29547953,0.216836988,0
P05091,ALDH2,Homo sapiens (Human),0,0.121816868,0.777558084,1,0.592523321,0.0062301
P05121,SERPINE1,Homo sapiens (Human),0.283825544,1,0.686139631,0.199837267,0.125473196,0
P05161,ISG15,Homo sapiens (Human),0.72936741,1,0.412731023,0.185160603,0.193826347,0
P05165,PCCA,Homo sapiens (Human),0.026174408,0.137940612,0.759204764,1,0.506860232,0
P05166,PCCB,Homo sapiens (Human),0.043046771,0.16211489,0.683971135,1,0.52793074,0
P05186,ALPL,Homo sapiens (Human),0.993224022,1,0.470178822,0.22037661,0.126489956,0
P05362,ICAM1,Homo sapiens (Human),1,0.931578619,0.534958856,0.203329725,0.155887671,0
P05386,RPLP1,Homo sapiens (Human),0.247709903,0.486773514,1,0.325179567,0.211728898,0
P05387,RPLP2,Homo sapiens (Human),0.274704042,0.571822239,1,0.398330065,0.17748104,0
P05388,RPLP0,Homo sapiens (Human),0.312501539,0.614375222,1,0.476934549,0.321402354,0
P05556,ITGB1,Homo sapiens (Human),0.890448885,1,0.649746772,0.237146077,0.161350495,0
P05976,MYL1,Homo sapiens (Human),0.535059349,0.618372174,1,0.384809996,0.377038684,0
P05997,COL5A2,Homo sapiens (Human),0.150934335,0.555265704,1,0.446937852,0.306921692,0
P06280,GLA,Homo sapiens (Human),0.231869154,0.888304234,1,0.350050719,0.201574962,0
P06396,GSN,Homo sapiens (Human),0.66733062,1,0.272281151,0.114895613,0.088280694,0
P06576,ATP5B,Homo sapiens (Human),0,0.138890308,0.715876402,1,0.7960934,0.042589003
P06703,S100A6,Homo sapiens (Human),0.55526293,1,0.260749306,0.100425859,0.088976409,0
P06733,ENO1,Homo sapiens (Human),0.686900206,1,0.268735138,0.102876261,0.063181361,0
P06744,GPI,Homo sapiens (Human),0.634897651,1,0.269666193,0.114319788,0.066476476,0
P06748,NPM1,Homo sapiens (Human),1,0.627436518,0.390249017,0.192148815,0.113692472,0
P06753-2,#N/A,#N/A,1,0.995111342,0.351875098,0.177713151,0.102595892,0
P06756,ITGAV,Homo sapiens (Human),0.895001823,1,0.550503298,0.202811209,0.122404567,0
P06865,HEXA,Homo sapiens (Human),0.245481463,1,0.966381965,0.354945023,0.210877977,0
P07093,SERPINE2,Homo sapiens (Human),0.267153578,1,0.87462455,0.288689129,0.154780349,0
P07099,EPHX1,Homo sapiens (Human),0.357183086,1,0.813580854,0.336605114,0.204937117,0
P07108,DBI,Homo sapiens (Human),0.494688064,1,0.354094012,0.134771994,0.065319346,0
P07195,LDHB,Homo sapiens (Human),0.669561603,1,0.414140777,0.29044834,0.228631031,0
P07203,GPX1,Homo sapiens (Human),0.220724023,0.46296461,0.851655328,1,0.469887079,0
P07237,P4HB,Homo sapiens (Human),0.16922971,0.748929505,1,0.367200613,0.197384416,0
P07339,CTSD,Homo sapiens (Human),0.237286893,1,0.908463458,0.330126241,0.183260662,0
P07355,ANXA2,Homo sapiens (Human),1,0.984135507,0.279802025,0.120705324,0.089643553,0
P07384,CAPN1,Homo sapiens (Human),0.631177952,1,0.251027689,0.091424459,0.074828393,0
P07437,TUBB,Homo sapiens (Human),0.905519244,1,0.267217176,0.123008733,0.098353736,0
P07585,DCN,Homo sapiens (Human),0.202504477,1,0.981863164,0.384763232,0.208361996,0
P07602,PSAP,Homo sapiens (Human),0.27258622,1,0.868327507,0.348815528,0.16098113,0
P07686,HEXB,Homo sapiens (Human),0.254498189,1,0.952316227,0.323770431,0.166385097,0
P07711,CTSL,Homo sapiens (Human),0.306737233,0.907150989,1,0.486720525,0.354032805,0
P07741,APRT,Homo sapiens (Human),0.636184984,1,0.350885592,0.198644014,0.401372316,0
P07814,EPRS,Homo sapiens (Human),0.828441252,1,0.486391589,0.218500361,0.128347175,0
P07858,CTSB,Homo sapiens (Human),0.263635811,1,0.865002617,0.308019949,0.170519188,0
P07900,HSP90AA1,Homo sapiens (Human),0.927100269,1,0.306981902,0.156480579,0.087411597,0
P07919,UQCRH,Homo sapiens (Human),0,0.240636661,0.714345487,0.905973379,1,0.005401138
P07942,LAMB1,Homo sapiens (Human),0.081834635,0.463716138,1,0.378237761,0.213736841,0
P07947,YES1,Homo sapiens (Human),1,0.885388029,0.425821036,0.175826521,0.162618692,0
P07954,FH,Homo sapiens (Human),0.016664166,0.128072301,0.754992486,1,0.423997168,0
P07996,THBS1,Homo sapiens (Human),0.308776251,1,0.670714858,0.204106567,0.092461322,0
P08069,IGF1R,Homo sapiens (Human),1,0.975484215,0.648941087,0.148519502,0.046435563,0
P08107,HSPA1A,Homo sapiens (Human),0.768400054,1,0.46582809,0.214404291,0.093508802,0
P08123,COL1A2,Homo sapiens (Human),0.112970945,0.656345743,1,0.4882346'SEPT9298,0.318540717,0
P08133,ANXA6,Homo sapiens (Human),0.670224629,1,0.249190448,0.106290015,0.070111167,0
P08134,RHOC,Homo sapiens (Human),0.739094414,1,0.357225672,0.124007599,0.082568365,0
P08174,CD55,Homo sapiens (Human),1,0.878030187,0.459102633,0.17457738,0.120980697,0
P08195,SLC3A2,Homo sapiens (Human),0.983977435,1,0.534513355,0.200723427,0.126658797,0
P08236,GUSB,Homo sapiens (Human),0.239190573,0.888130074,1,0.383084237,0.307851792,0
P08238,HSP90AB1,Homo sapiens (Human),0.82121335,1,0.306683756,0.152888381,0.117652144,0
P08240,SRPRA,Homo sapiens (Human),0.26960769,0.531130963,1,0.479604541,0.238644015,0
P08243,ASNS,Homo sapiens (Human),0.674465502,1,0.312556591,0.157935844,0.101013327,0
P08253,MMP2,Homo sapiens (Human),0.205078474,0.959207593,1,0.426097524,0.262908152,0
P08473,MME,Homo sapiens (Human),0.795266753,1,0.600421839,0.216684844,0.107446549,0
P08559,PDHA1,Homo sapiens (Human),0,0.128982899,0.710353795,1,0.684542392,0.011152838
P08572,COL4A2,Homo sapiens (Human),0.130143814,0.607406259,1,0.453736956,0.378963034,0
P08574,CYC1,Homo sapiens (Human),0.018579955,0.198183929,0.737501378,1,0.339764335,0
P08648,ITGA5,Homo sapiens (Human),0.880335837,1,0.534983601,0.197115513,0.157183453,0
P08670,VIM,Homo sapiens (Human),1,0.66467366,0.373255656,0.243109861,0.163116714,0
P0CW22,RPS17,Homo sapiens (Human),0.572951894,1,0.711263042,0.348643693,0.110943908,0
P08754,GNAI3,Homo sapiens (Human),0.962523454,1,0.43366129,0.168229948,0.120130689,0
P08758,ANXA5,Homo sapiens (Human),0.614070287,1,0.259238484,0.09435072,0.089731399,0
P08865,RPSA,Homo sapiens (Human),0.759626372,1,0.374539626,0.214734738,0.180201172,0
P08962,CD63,Homo sapiens (Human),0.360795052,1,0.613188263,0.16337692,0.093063983,0
P09001,MRPL3,Homo sapiens (Human),0.032814672,0.209387912,0.878836141,1,0.678719184,0
P09110,ACAA1,Homo sapiens (Human),0.233330199,0.534165917,0.856052317,1,0.811138887,0
P09486,SPARC,Homo sapiens (Human),0.205755696,0.884498668,1,0.396629046,0.208648021,0
P09496,CLTA,Homo sapiens (Human),0.95039488,1,0.618243156,0.281812908,0.234447181,0
P09497,CLTB,Homo sapiens (Human),1,0.937856174,0.543623173,0.2563'SEPT7889506,0.155431064,0
P09525,ANXA4,Homo sapiens (Human),0.547683287,1,0.248079961,0.058968406,0.037618094,0
P09543,CNP,Homo sapiens (Human),0.933114524,1,0.522048953,0.293803695,0.17862749,0
P09601,HMOX1,Homo sapiens (Human),0.499388798,1,0.978396528,0.484750549,0.35634746,0
P09619,PDGFRB,Homo sapiens (Human),0.969682195,1,0.493686343,0.182511751,0.162663342,0
P09622,DLD,Homo sapiens (Human),0.020636428,0.142796244,0.698301412,1,0.466116245,0
P09651,HNRNPA1,Homo sapiens (Human),0,0.301148448,0.4707521,0.433328092,1,0.030572966
P09669,COX6C,Homo sapiens (Human),0,0.084556288,0.807387394,1,0.905363354,0.019995383
P09871,C1S,Homo sapiens (Human),0.061332554,0.675458116,1,0.325099442,0.155881278,0
P09936,UCHL1,Homo sapiens (Human),0.627061666,1,0.277970958,0.107821725,0.050033667,0
P10109,FDX1,Homo sapiens (Human),0.038253743,0.138775378,0.758991828,1,0.455776091,0
P10253,GAA,Homo sapiens (Human),0.266951575,1,0.875260574,0.358929522,0.192761424,0
P10301,RRAS,Homo sapiens (Human),0.907379252,1,0.473865798,0.218586616,0.192030811,0
P10321,HLA-C,Homo sapiens (Human),0.569017387,1,0.692920787,0.341124984,0.10939726,0
P10515,DLAT,Homo sapiens (Human),0,0.126103323,0.720615609,1,0.640412309,0.020350623
P10599,TXN,Homo sapiens (Human),0.543611542,1,0.290820872,0.119569943,0.057007186,0
P10606,COX5B,Homo sapiens (Human),0,0.168070132,0.73820292,1,0.644409087,0.025355196
P10620,MGST1,Homo sapiens (Human),0.436608178,0.932450236,1,0.555093968,0.263504374,0
P10644,PRKAR1A,Homo sapiens (Human),0.955558016,1,0.32695885,0.134743977,0.102206268,0
P10768,ESD,Homo sapiens (Human),0.664587847,1,0.283084195,0.094654086,0.073325638,0
P10909,CLU,Homo sapiens (Human),0.228883333,0.930971551,1,0.319905137,0.224408645,0
P11021,HSPA5,Homo sapiens (Human),0.145797387,0.716383644,1,0.359369114,0.187633683,0
P11047,LAMC1,Homo sapiens (Human),0.127229118,0.537117343,1,0.392848884,0.237457786,0
P11117,ACP2,Homo sapiens (Human),0.342018907,1,0.818821693,0.279053031,0.162678296,0
P11142,HSPA8,Homo sapiens (Human),0.717117417,1,0.477283819,0.212761149,0.155330634,0
P11166,SLC2A1,Homo sapiens (Human),0.730562847,1,0.502922807,0.157679943,0.125013069,0
P11169,SLC2A3,Homo sapiens (Human),0.755518158,1,0.521400013,0.168094597,0.1469861,0
P11177,PDHB,Homo sapiens (Human),0,0.110061735,0.753587164,1,0.550719201,0.01573715
P11182,DBT,Homo sapiens (Human),0.03243706,0.227009917,0.847324557,1,0.465212243,0
P11216,PYGB,Homo sapiens (Human),0.619962192,1,0.419968098,0.228175255,0.17202233,0
P11233,RALA,Homo sapiens (Human),1,0.920322454,0.480740895,0.191771921,0.105252989,0
P11234,RALB,Homo sapiens (Human),0.997668554,1,0.514537871,0.214836752,0.107930809,0
P11279,LAMP1,Homo sapiens (Human),0.326435585,1,0.584200879,0.151619843,0.121406398,0
P11310,ACADM,Homo sapiens (Human),0.05553514,0.147373181,0.744479909,1,0.541177007,0
P11362,FGFR1,Homo sapiens (Human),0.729024425,1,0.478073104,0.127280157,0.115755713,0
P11413,G6PD,Homo sapiens (Human),0.646061381,1,0.426788572,0.303876609,0.311028085,0
P11498,PC,Homo sapiens (Human),0.182865062,0.500230237,0.86078088,1,0.4882077,0
P11586,MTHFD1,Homo sapiens (Human),0.770662496,1,0.940536509,0.351962436,0.181738906,0
P11717,IGF2R,Homo sapiens (Human),0.311203174,1,0.701167848,0.263613103,0.15993471,0
P11766,ADH5,Homo sapiens (Human),0.671630806,1,0.217416458,0.105117581,0.051434093,0
P11940,PABPC1,Homo sapiens (Human),0.721788861,1,0.55979557,0.271192656,0.190621576,0
P12081,HARS,Homo sapiens (Human),0.781022926,1,0.312795207,0.158926565,0.108852176,0
P12109,COL6A1,Homo sapiens (Human),0.075716883,0.533513632,1,0.437716907,0.2706345,0
P12110,COL6A2,Homo sapiens (Human),0.089140495,0.516145006,1,0.408025904,0.25065871,0
P12111,COL6A3,Homo sapiens (Human),0.107003229,0.594820536,1,0.392297964,0.21164868,0
P12235,SLC25A4,Homo sapiens (Human),0.008589582,0.20279846,0.877477413,1,0.438280299,0
P12236,SLC25A6,Homo sapiens (Human),0,0.140495758,0.749659149,1,0.600078449,0.059299933
P12268,IMPDH2,Homo sapiens (Human),0.641162265,1,0.542882224,0.161695104,0.132354999,0
P12277,CKB,Homo sapiens (Human),0.689875596,1,0.267680456,0.113847226,0.091911015,0
P12694,BCKDHA,Homo sapiens (Human),0.109437131,0.210582978,0.77822332,1,0.554733255,0
P12814-3,ACTN1,Homo sapiens (Human),1,0.947379667,0.41961315,0.219027154,0.132010897,0
P12956,XRCC6,Homo sapiens (Human),0.282929696,0.515870377,1,0.442998098,0.398325941,0
P13010,XRCC5,Homo sapiens (Human),0.328688504,0.516258308,1,0.432613633,0.213547629,0
P13073,COX4I1,Homo sapiens (Human),0,0.139703016,0.778697959,1,0.666719409,0.048922737
P13473,LAMP2,Homo sapiens (Human),0.330075103,1,0.586955234,0.164658248,0.13653729,0
P13489,RNH1,Homo sapiens (Human),0.711562416,1,0.306846872,0.139341764,0.128326127,0
P13639,EEF2,Homo sapiens (Human),0.708697183,1,0.321854831,0.149565241,0.099942431,0
P13667,PDIA4,Homo sapiens (Human),0.146265486,0.753569697,1,0.366072442,0.196803676,0
P13674-2,#N/A,#N/A,0.104894581,0.617455537,1,0.398071669,0.243336319,0
P13693,TPT1,Homo sapiens (Human),0.63037068,1,0.294352493,0.123749351,0.071987345,0
P13797,PLS3,Homo sapiens (Human),0.823063264,1,0.301972126,0.145442122,0.078325272,0
P13861,PRKAR2A,Homo sapiens (Human),1,0.933380123,0.380568178,0.172348087,0.128302639,0
P13987,CD59,Homo sapiens (Human),1,0.933769896,0.504289173,0.171082996,0.138247603,0
P13995,MTHFD2,Homo sapiens (Human),0.035122476,0.18528086,0.78736715,1,0.508711895,0
P14209,CD99,Homo sapiens (Human),0.847044078,1,0.354466671,0.127819232,0.097450244,0
P14210,HGF,Homo sapiens (Human),0.250614433,1,0.930575023,0.433541164,0.29987128,0
P14314,PRKCSH,Homo sapiens (Human),0.194948403,0.796282322,1,0.357178117,0.21440687,0
P14324,FDPS,Homo sapiens (Human),0.618045441,1,0.515823511,0.43594368,0.355445619,0
P14406,COX7A2,Homo sapiens (Human),0,0.1072595,0.656368249,1,0.838813147,0.144028044
P14618,#N/A,#N/A,0.757646694,1,0.447090736,0.235994389,0.125388377,0
P14618-2,#N/A,#N/A,0.729117523,1,0.267027813,0.111357265,0.069922184,0
P14625,HSP90B1,Homo sapiens (Human),0.142714029,0.692050063,1,0.360250714,0.191390286,0
P14735,IDE,Homo sapiens (Human),0.628257719,1,0.670160514,0.706683044,0.545082336,0
P14854,COX6B1,Homo sapiens (Human),0,0.114807455,0.723622632,1,0.619080494,0.00471765
P14868,DARS,Homo sapiens (Human),0.657796644,1,0.579067741,0.255008466,0.201215666,0
P14923,JUP,Homo sapiens (Human),0.985337089,1,0.478257388,0.19814358,0.099169015,0
P14927,UQCRB,Homo sapiens (Human),0,0.096297221,0.760476614,1,0.628463177,0.031741245
P15121,AKR1B1,Homo sapiens (Human),0.594141887,1,0.403537327,0.301836783,0.190733795,0
P15144,ANPEP,Homo sapiens (Human),0.928095692,1,0.55780223,0.181928484,0.146434439,0
P15151,PVR,Homo sapiens (Human),1,0.924511588,0.473256497,0.159909178,0.127060358,0
P15170,GSPT1,Homo sapiens (Human),0.748992768,1,0.391745866,0.207489395,0.128553981,0
P15289,ARSA,Homo sapiens (Human),0.231887466,1,0.923077943,0.332917239,0.249639563,0
P15291,B4GALT1,Homo sapiens (Human),0.13539815,1,0.732109135,0.213235675,0.129962936,0
P15311,EZR,Homo sapiens (Human),1,0.987131796,0.398207595,0.164932095,0.110569521,0
P15374,UCHL3,Homo sapiens (Human),0.685704116,1,0.263234699,0.133506507,0.10194689,0
P15529,CD46,Homo sapiens (Human),0.913732211,1,0.639525797,0.159491477,0.166762125,0
P15531,NME1,Homo sapiens (Human),0.482821472,1,0.302165098,0.134992826,0.117935148,0
P15559,NQO1,Homo sapiens (Human),0.624139506,1,0.374362447,0.28115419,0.144926758,0
P15586,GNS,Homo sapiens (Human),0.265692166,1,0.844917751,0.251994192,0.126302593,0
P15848,ARSB,Homo sapiens (Human),0.27524606,0.979563739,1,0.421326317,0.233015172,0
P15880,RPS2,Homo sapiens (Human),0.71343115,1,0.639688539,0.328252496,0.206394215,0
P15954,COX7C,Homo sapiens (Human),0.017612946,0.165091024,0.777224512,1,0.400403822,0
P16035,TIMP2,Homo sapiens (Human),0.208741433,0.893593823,1,0.335274714,0.221822518,0
P16070,CD44,Homo sapiens (Human),1,0.853066183,0.420427593,0.158140908,0.104557948,0
P16152,CBR1,Homo sapiens (Human),0.674926054,1,0.490426853,0.387333404,0.169626909,0
P16234,PDGFRA,Homo sapiens (Human),0.636165418,1,0.557016425,0.165666999,0.133811519,0
P16278,GLB1,Homo sapiens (Human),0.196472255,0.932270192,1,0.376490492,0.207960815,0
P16401,HIST1H1B,Homo sapiens (Human),0,0.023774649,0.044014677,0.287815008,1,0.048933904
P16435,POR,Homo sapiens (Human),0.423867248,1,0.826688414,0.345445897,0.20148766,0
P16615,ATP2A2,Homo sapiens (Human),0.477472402,1,0.873830291,0.37552112,0.178738549,0
P17050,NAGA,Homo sapiens (Human),0.264084458,1,0.930466062,0.34073595,0.230176466,0
P17066,HSPA6,Homo sapiens (Human),0.34631919,0.940543517,1,0.482309139,0.316997081,0
P17152,TMEM11,Homo sapiens (Human),0.0132785,0.223146365,0.816653365,1,0.689131181,0
P17174,GOT1,Homo sapiens (Human),0.66391622,1,0.235004606,0.091071351,0.07616678,0
P17301,ITGA2,Homo sapiens (Human),1,0.956826383,0.511192566,0.198177898,0.125109349,0
P17302,GJA1,Homo sapiens (Human),0.52967627,1,0.578526467,0.302503852,0.166034397,0
P17405,SMPD1,Homo sapiens (Human),0.238891394,1,0.99290381,0.387781851,0.225013542,0
P17568,NDUFB7,Homo sapiens (Human),0.05998799,0.178069815,0.650066822,1,0.580725001,0
P17612,PRKACA,Homo sapiens (Human),0.702290746,1,0.388542681,0.183226955,0.079896116,0
P17655,CAPN2,Homo sapiens (Human),0.722583313,1,0.264365288,0.126188873,0.079009905,0
P17900,GM2A,Homo sapiens (Human),0.25875235,1,0.816136193,0.293848556,0.183369435,0
P17931,LGALS3,Homo sapiens (Human),0.864994504,1,0.382708939,0.091545961,0.064948059,0
P17980,PSMC3,Homo sapiens (Human),0.757720356,1,0.424048091,0.200594484,0.140728008,0
