Table S2I. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 96hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q5T8D3,ACBD5,Homo sapiens (Human),0.205796786,0.213037843,0.239690355,1,0.591220402,0
Q5T9L3,WLS,Homo sapiens (Human),1,0.807708921,0.401120445,0.321975024,0.130491042,0
Q5TC12,ATPAF1,Homo sapiens (Human),0.182033558,0.123261636,0.281998082,1,0.254661258,0
Q5TZA2,CROCC,Homo sapiens (Human),1,0.294645262,0.054472195,0.054889127,0.021269334,0
Q5UCC4,EMC10,Homo sapiens (Human),0.572162467,1,0.729491222,0.502427066,0.18873249,0
Q5VT25,CDC42BPA,Homo sapiens (Human),1,0.56088331,0.223415804,0.210610031,0.055813156,0
Q5W111,SPRYD7,Homo sapiens (Human),0.959948979,1,0.502767515,0.095103875,0.012710022,0
Q5XKP0,MIC13,Homo sapiens (Human),0,0.064049415,0.243380229,1,0.258625085,0.043226065
Q5ZPR3,CD276,Homo sapiens (Human),1,0.474706333,0.201616005,0.127290892,0.045811782,0
Q63ZY3,KANK2,Homo sapiens (Human),1,0.340173238,0.161696029,0.130318138,0.045375084,0
Q68CP4,HGSNAT,Homo sapiens (Human),0.568099538,1,0.453322152,0.417794768,0.183948608,0
Q68CQ7,GLT8D1,Homo sapiens (Human),0.398952912,1,0.302582625,0.078763191,0.03494811,0
Q68CZ2,TNS3,Homo sapiens (Human),1,0.337440648,0.089437736,0.043482025,0.023731437,0
Q68D91,MBLAC2,Homo sapiens (Human),1,0.821165003,0.385524826,0.605043787,0.169021904,0
Q6DD88,ATL3,Homo sapiens (Human),0.924103304,1,0.473293555,0.450688926,0.137588967,0
Q6EMK4,VASN,Homo sapiens (Human),1,0.515724551,0.198489486,0.144794558,0.050678136,0
Q6IAN0,DHRS7B,Homo sapiens (Human),0.444205813,0.561538722,0.'SEPT75585302988,1,0.688130561,0
Q6IBS0,TWF2,Homo sapiens (Human),1,0.494472145,0.150426463,0.200621289,0.02812636,0
Q6IQ22,RAB12,Homo sapiens (Human),1,0.797772067,0.384170724,0.256575966,0.141816755,0
Q6NUK1,SLC25A24,Homo sapiens (Human),0,0.069917315,0.237256285,1,0.227788474,0.005723774
Q6NUM9,RETSAT,Homo sapiens (Human),0.709269361,1,0.60036731,0.428811359,0.122586852,0
Q6NVY1,HIBCH,Homo sapiens (Human),0.070298606,0.082697997,0.23143304,1,0.199272228,0
Q6NYC8,PPP1R18,Homo sapiens (Human),1,0.405084872,0.101530803,0.100454306,0.037928928,0
Q6NZI2,PTRF,Homo sapiens (Human),1,0.665696508,0.525171144,0.190416214,0.084412656,0
Q6P1L8,MRPL14,Homo sapiens (Human),0.95988691,0.610680052,0.525754123,1,0.291741328,0
Q6P1M0,SLC27A4,Homo sapiens (Human),0.889939125,1,0.522075906,0.752831849,0.249551931,0
Q6P1X6,C8orf82,Homo sapiens (Human),0,0.027565765,0.177570277,1,0.195660116,0.007328785
Q6PI48,DARS2,Homo sapiens (Human),0,0.046032786,0.156196991,1,0.181294148,0.002504113
Q6PI78,TMEM65,Homo sapiens (Human),0.079521572,0.109140479,0.235552898,1,0.24855437,0
Q6PIU2,NCEH1,Homo sapiens (Human),0.65484376,1,0.37415748,0.386829442,0.135353668,0
Q6PML9,SLC30A9,Homo sapiens (Human),0.217993341,0.202914213,0.263587729,1,0.221349386,0
Q6UB35,MTHFD1L,Homo sapiens (Human),0.024733779,0.065106887,0.22607373,1,0.215506484,0
Q6UVK1,CSPG4,Homo sapiens (Human),1,0.398851851,0.144888096,0.148681293,0.050536517,0
Q6UW68,TMEM205,Homo sapiens (Human),0.780335939,1,0.325005374,0.388663182,0.079272739,0
Q6UWP7,LCLAT1,Homo sapiens (Human),0.941218938,1,0.359485744,0.353524952,0.12426686,0
Q6UXH1,CRELD2,Homo sapiens (Human),0.527471684,1,0.543493673,0.45916408,0.107127024,0
Q6UXV4,APOOL,Homo sapiens (Human),0.082951193,0.171723724,0.270135141,1,0.261131458,0
Q6WCQ1,MPRIP,Homo sapiens (Human),1,0.328976718,0.135047183,0.109707348,0.035748494,0
Q6WKZ4,RAB11FIP1,Homo sapiens (Human),1,0.442862606,0.121047736,0.109120918,0.063721908,0
Q6YP21,CCBL2,Homo sapiens (Human),0,0.053291276,0.320955463,1,0.247040537,0.020160879
Q6ZRP7,QSOX2,Homo sapiens (Human),1,0.343857138,0.190096126,0.136663582,0.072803751,0
Q6ZVM7,TOM1L2,Homo sapiens (Human),1,0.528255353,0.085093266,0.12611486,0.020052272,0
Q709F0,ACAD11,Homo sapiens (Human),0.26633127,0.284082084,0.352164418,1,0.747651423,0
Q70UQ0,#N/A,#N/A,0.278845082,1,0.843910963,0.798291245,0.24612696,0
Q70UQ0-4,#N/A,#N/A,0.26597633,1,0.992352365,0.750678565,0.238397701,0
Q7KYR7,BTN2A1,Homo sapiens (Human),1,0.491736312,0.208016947,0.124820629,0.044216414,0
Q7KZF4,SND1,Homo sapiens (Human),1,0.547444425,0.175566786,0.147650453,0.081471722,0
Q7KZI7,MARK2,Homo sapiens (Human),1,0.35371239,0.09036523,0.072481517,0.03662798,0
Q7L0Y3,TRMT10C,Homo sapiens (Human),0.005035764,0.054022464,0.248551526,1,0.19641327,0
Q7L1Q6,BZW1,Homo sapiens (Human),1,0.52752644,0.131705208,0.17157208,0.072745514,0
Q7L576,CYFIP1,Homo sapiens (Human),1,0.551547541,0.132708083,0.111589708,0.037928259,0
Q7L592,NDUFAF7,Homo sapiens (Human),0.124086115,0.160406798,0.250641489,1,0.2170668,0
Q7L7X3,TAOK1,Homo sapiens (Human),1,0.446335612,0.188242042,0.213561323,0.059364502,0
Q7Z2K6,ERMP1,Homo sapiens (Human),0.766181616,1,0.474772539,0.583192728,0.158191962,0
Q7Z2W4,ZC3HAV1,Homo sapiens (Human),1,0.628681383,0.274426964,0.256986144,0.096190598,0
Q7Z406,MYH14,Homo sapiens (Human),1,0.546904283,0.885323905,0.312334676,0.078530588,0
Q7Z4H8,KDELC2,Homo sapiens (Human),0.509738742,1,0.458852233,0.393355007,0.050154849,0
Q7Z5G4,GOLGA7,Homo sapiens (Human),1,0.496665699,0.1820983,0.121166125,0.051627981,0
Q7Z7F7,MRPL55,Homo sapiens (Human),0.047701418,0.145777553,0.220178218,1,0.20765003,0
Q7Z7H5,TMED4,Homo sapiens (Human),0.499069596,1,0.357025206,0.26645204,0.083742794,0
Q7Z7H8,MRPL10,Homo sapiens (Human),0.123661966,0.179758789,0.206177363,1,0.286355456,0
Q86SF2,GALNT7,Homo sapiens (Human),0.391015793,1,0.36944503,0.152481826,0.049502851,0
Q86SK9,SCD5,Homo sapiens (Human),0.76880118,1,0.178684949,0.249770001,0.08310006,0
Q86SX6,GLRX5,Homo sapiens (Human),0.076007192,0.137028087,0.209485654,1,0.186844109,0
Q86TM6,SYVN1,Homo sapiens (Human),0.662464257,1,0.52159322,0.730466104,0.203944028,0
Q86U28,ISCA2,Homo sapiens (Human),0.067440207,0.103265977,0.195864804,1,0.170725811,0
Q86UE4,MTDH,Homo sapiens (Human),0.386123855,0.79776893,1,0.469757975,0.187610141,0
Q86UP2,KTN1,Homo sapiens (Human),1,0.541040358,0.175689656,0.148043381,0.072495349,0
Q86UT6,NLRX1,Homo sapiens (Human),0.144174943,0.147445663,0.270325837,1,0.272096646,0
Q86UU1,PHLDB1,Homo sapiens (Human),1,0.388879067,0.108623054,0.129128716,0.036167262,0
Q86VP6,CAND1,Homo sapiens (Human),1,0.370329202,0.11641085,0.100453463,0.023958072,0
Q86WA6,BPHL,Homo sapiens (Human),0.0497163,0.049820683,0.248793131,1,0.202273827,0
Q86WA8,LONP2,Homo sapiens (Human),0.149014254,0.158818228,0.236002198,1,0.680256215,0
Q86XR7,TICAM2,Homo sapiens (Human),0.591815202,1,0.428663448,0.291431691,0.142475217,0
Q86Y39,NDUFA11,Homo sapiens (Human),0,0.097706422,0.314923473,1,0.239628953,0.048896185
Q86Y79,PTRH1,Homo sapiens (Human),0.119789036,0.108784019,0.150738404,1,0.182568396,0
Q86Y82,STX12,Homo sapiens (Human),0.83820119,1,0.524129676,0.297348022,0.077853584,0
Q8IV08,PLD3,Homo sapiens (Human),0.294027008,1,0.506005564,0.529555621,0.180380238,0
Q8IVH4,MMAA,Homo sapiens (Human),0.070740638,0.097019054,0.324299266,1,0.263062251,0
Q8IVL5,P3H2,Homo sapiens (Human),0.547230289,1,0.724772983,0.680075284,0.154857815,0
Q8IVL6,P3H3,Homo sapiens (Human),0.391444461,1,0.596006848,0.559780349,0.163846986,0
Q8IW45,CARKD,Homo sapiens (Human),0.128111506,0.152012577,0.24469518,1,0.201163921,0
Q8IWB7,WDFY1,Homo sapiens (Human),1,0.561930117,0.336009133,0.1835562,0.072134839,0
Q8IWB9,TEX2,Homo sapiens (Human),0.602897385,1,0.487180455,0.503533319,0.149435543,0
Q8IWE4,DCUN1D3,Homo sapiens (Human),1,0.320964871,0.069302682,0.039375535,0.011037861,0
Q8IWL3,HSCB,Homo sapiens (Human),0.082435376,0.06821075,0.252143847,1,0.164241683,0
Q8IWW6,ARHGAP12,Homo sapiens (Human),1,0.298789447,0.072984126,0.036872144,0.013376496,0
Q8IXB1,DNAJC10,Homo sapiens (Human),0.386139312,1,0.437255327,0.454953868,0.106482049,0
Q8IXI1,RHOT2,Homo sapiens (Human),0.249011243,0.410662227,0.312100632,1,0.284511409,0
Q8IXM3,MRPL41,Homo sapiens (Human),0,0.078617712,0.28122634,1,0.235655556,0.014567609
Q8IY17,PNPLA6,Homo sapiens (Human),0.611853272,1,0.272730598,0.234449988,0.056284075,0
Q8IY95,TMEM192,Homo sapiens (Human),0.621340464,1,0.594672173,0.362390331,0.182290899,0
Q8IYB8,SUPV3L1,Homo sapiens (Human),0.049516604,0.062688551,0.227161516,1,0.206017925,0
Q8IYS2,KIAA2013,Homo sapiens (Human),0.343835786,1,0.265506872,0.108201498,0.034840796,0
Q8IZ81,ELMOD2,Homo sapiens (Human),0.779658373,0.676695164,0.44727783,1,0.276783085,0
Q8N129,CNPY4,Homo sapiens (Human),0.600768625,1,0.402259113,0.403433653,0.110826932,0
Q8N183,NDUFAF2,Homo sapiens (Human),0.09612235,0.102862957,0.28169939,1,0.242280316,0
Q8N2F6,ARMC10,Homo sapiens (Human),0.179014233,0.153029545,0.308829872,1,0.27137751,0
Q8N2K0,ABHD12,Homo sapiens (Human),0.564053046,1,0.368406373,0.405411031,0.137457782,0
Q8N357,SLC35F6,Homo sapiens (Human),0.558365872,1,0.506142561,0.449555991,0.18002358,0
Q8N3E9,PLCD3,Homo sapiens (Human),1,0.431085305,0.136128813,0.114792471,0.045039632,0
Q8N465,D2HGDH,Homo sapiens (Human),0.001209543,0.058980966,0.191306127,1,0.186255464,0
Q8N474,SFRP1,Homo sapiens (Human),0.607309851,1,0.436527907,0.21485384,0.074071503,0
Q8N4H5,TOMM5,Homo sapiens (Human),0.10864116,0.115647465,0.217344702,1,0.234714265,0
Q8N4Q1,CHCHD4,Homo sapiens (Human),0.020270761,0.050980503,0.182967637,1,0.157701993,0
Q8N556,AFAP1,Homo sapiens (Human),1,0.272578565,0.068607034,0.056824448,0.019791689,0
Q8N5C1,FAM26E,Homo sapiens (Human),1,0.406794398,0.207527643,0.126785361,0.042966065,0
Q8N5N7,MRPL50,Homo sapiens (Human),0,0.063141487,0.160390676,1,0.196257686,0.012716843
Q8N697,SLC15A4,Homo sapiens (Human),0.679773093,1,0.629912287,0.571767558,0.217758902,0
Q8N766,EMC1,Homo sapiens (Human),0.529998952,1,0.59243128,0.494363224,0.151267901,0
Q8N8R3,SLC25A29,Homo sapiens (Human),0.338846883,0.312911894,0.289582443,1,0.25796802,0
Q8N8S7,ENAH,Homo sapiens (Human),1,0.334841334,0.09273056,0.083847287,0.029634223,0
Q8N983,MRPL43,Homo sapiens (Human),0.09318726,0.091397348,0.213958284,1,0.19064599,0
Q8N9N7,LRRC57,Homo sapiens (Human),1,0.317729589,0.123453921,0.11392509,0.037797203,0
Q8NB49,ATP11C,Homo sapiens (Human),1,0.591593457,0.273923139,0.171251481,0.053668946,0
Q8NBJ5,COLGALT1,Homo sapiens (Human),0.410499677,1,0.668155605,0.543279162,0.172230038,0
Q8NBS9,TXNDC5,Homo sapiens (Human),0.541901719,1,0.647182943,0.530444107,0.133147335,0
Q8NBX0,SCCPDH,Homo sapiens (Human),0.187942096,0.244524303,0.28905204,1,0.270685392,0
Q8NC51,SERBP1,Homo sapiens (Human),1,0.399360087,0.122743039,0.083115247,0.04130094,0
Q8NC56,LEMD2,Homo sapiens (Human),0.710618034,1,0.335740814,0.381365406,0.097791615,0
Q8NCC3,PLA2G15,Homo sapiens (Human),0.35934616,1,0.84544769,0.884232493,0.257552301,0
Q8NCH0,CHST14,Homo sapiens (Human),0.33373169,1,0.36743616,0.166981822,0.06098061,0
Q8NCN5,PDPR,Homo sapiens (Human),0.044329078,0.084609196,0.216354143,1,0.169826732,0
Q8ND76,CCNY,Homo sapiens (Human),1,0.361226963,0.073491359,0.054006988,0.024412597,0
Q8NE86,MCU,Homo sapiens (Human),0.028942817,0.071750635,0.355518974,1,0.272514724,0
Q8NFF5,FLAD1,Homo sapiens (Human),0.323630201,0.232011141,0.315345741,1,0.220652266,0
Q8NFQ8,TOR1AIP2,Homo sapiens (Human),0.815951683,1,0.311247953,0.28733442,0.074151127,0
Q8NFV4,ABHD11,Homo sapiens (Human),0.006248602,0.031716957,0.209221615,1,0.180663037,0
Q8NHP8,PLBD2,Homo sapiens (Human),0.352563037,1,0.806416608,0.68795524,0.213987247,0
Q8TAD7,OCC1,Homo sapiens (Human),1,0.362044429,0.167370794,0.052047537,0.01931548,0
Q8TAE8,GADD45GIP1,Homo sapiens (Human),0.007460052,0.072946067,0.250441764,1,0.211369432,0
Q8TAF3,WDR48,Homo sapiens (Human),1,0.497877922,0.248837128,0.16298806,0.072261529,0
Q8TB22,SPATA20,Homo sapiens (Human),0,0.054682925,0.214805448,1,0.199137211,0.002349679
Q8TB36,GDAP1,Homo sapiens (Human),0.0329136,0.14235876,0.232182925,1,0.231272963,0
Q8TB61,SLC35B2,Homo sapiens (Human),0.517986738,1,0.263048183,0.070257633,0.045357865,0
Q8TB96,ITFG1,Homo sapiens (Human),1,0.912925774,0.494305618,0.211318889,0.070415797,0
Q8TCC3,MRPL30,Homo sapiens (Human),0.044097969,0.091813242,0.259855045,1,0.217347158,0
Q8TCJ2,STT3B,Homo sapiens (Human),0.517594779,1,0.625312011,0.504268405,0.176394009,0
Q8TCS8,PNPT1,Homo sapiens (Human),0.022535018,0.07211257,0.245167287,1,0.229098085,0
Q8TCT9,HM13,Homo sapiens (Human),0.865427461,1,0.482174204,0.34590465,0.105707149,0
Q8TCZ2,CD99L2,Homo sapiens (Human),1,0.667141242,0.066140415,0.122677878,0.021901005,0
Q8TD30,GPT2,Homo sapiens (Human),0.270815047,0.302750923,0.262982808,1,0.22699385,0
Q8TD43,TRPM4,Homo sapiens (Human),1,0.564908511,0.28108567,0.243133898,0.068468069,0
Q8TD55,PLEKHO2,Homo sapiens (Human),1,0.702164305,0.129044067,0.131891168,0.043826388,0
Q8TDB4,MGARP,Homo sapiens (Human),0.313297535,0.200152687,0.318112745,1,0.298149431,0
Q8TF72,SHROOM3,Homo sapiens (Human),0.029998265,0.095550983,0.051259965,1,0.15486759,0
Q8WUJ3,CEMIP,Homo sapiens (Human),0.408425616,1,0.510384793,0.335843051,0.128159761,0
Q8WUM4,PDCD6IP,Homo sapiens (Human),1,0.698834375,0.248477804,0.158137714,0.067649725,0
Q8WUN7,UBTD2,Homo sapiens (Human),1,0.834081462,0.324034751,0.337246943,0.106753404,0
Q8WUW1,BRK1,Homo sapiens (Human),1,0.448652084,0.101793324,0.106397028,0.02168858,0
Q8WVM0,TFB1M,Homo sapiens (Human),0.01053287,0.08558043,0.189162211,1,0.222900169,0
Q8WVQ1,CANT1,Homo sapiens (Human),0.544469458,1,0.366625924,0.117235226,0.048464191,0
Q8WVX9,FAR1,Homo sapiens (Human),0.333924497,0.307560856,0.38443831,1,0.869778248,0
Q8WW59,SPRYD4,Homo sapiens (Human),0,0.025404342,0.300898692,1,0.312629901,0.017587358
Q8WWC4,C2orf47,Homo sapiens (Human),0,0.051061158,0.260928163,1,0.304610326,0.050891556
Q8WWI1,LMO7,Homo sapiens (Human),1,0.303600766,0.097226509,0.082741493,0.03133278,0
Q8WWX9,SELM,Homo sapiens (Human),0.613294386,1,0.434998412,0.336842665,0.087331095,0
Q8WX93,PALLD,Homo sapiens (Human),1,0.398881877,0.097097329,0.10244473,0.047035383,0
Q8WXF7,ATL1,Homo sapiens (Human),0.998955752,1,0.430687532,0.32617698,0.105861114,0
Q92484,SMPDL3A,Homo sapiens (Human),0.342786578,1,0.777786139,0.508430484,0.183667961,0
Q92499,DDX1,Homo sapiens (Human),1,0.506034676,0.16388296,0.176948372,0.058699352,0
Q92504,SLC39A7,Homo sapiens (Human),0.587804642,1,0.825325365,0.520921094,0.213176186,0
Q92506,HSD17B8,Homo sapiens (Human),0.173802645,0.255878778,0.201360042,1,0.17005363,0
Q92508,PIEZO1,Homo sapiens (Human),1,0.603699699,0.285262896,0.199365605,0.074094167,0
Q92520,FAM3C,Homo sapiens (Human),0.474405371,1,0.358133691,0.088965044,0.035250401,0
Q92542,NCSTN,Homo sapiens (Human),1,0.908608455,0.542823946,0.292577913,0.139946006,0
Q92544,TM9SF4,Homo sapiens (Human),0.428925733,1,0.319199673,0.127469096,0.054023955,0
Q92552,MRPS27,Homo sapiens (Human),0.000498863,0.060729224,0.226207025,1,0.212186655,0
Q92598,HSPH1,Homo sapiens (Human),1,0.524629747,0.108311704,0.124058466,0.055960368,0
Q92599,42621,Homo sapiens (Human),1,0.413980209,0.245486259,0.245194531,0.100860297,0
Q92614,MYO18A,Homo sapiens (Human),1,0.511238421,0.429604348,0.314910024,0.123092859,0
Q92616,GCN1,Homo sapiens (Human),1,0.681960776,0.280130558,0.322318329,0.169062365,0
Q92626,PXDN,Homo sapiens (Human),0.521605925,1,0.725434538,0.657717195,0.189045007,0
Q92629,SGCD,Homo sapiens (Human),1,0.476582092,0.258818974,0.140636895,0.047328375,0
Q92633,LPAR1,Homo sapiens (Human),1,0.521090702,0.192124427,0.110404921,0.042179084,0
Q92665,MRPS31,Homo sapiens (Human),0.205669658,0.235149668,0.293648696,1,0.267571758,0
Q92692,PVRL2,Homo sapiens (Human),1,0.628554128,0.271228993,0.699283595,0.190922587,0
Q92734,TFG,Homo sapiens (Human),1,0.70156693,0.181030797,0.24354592,0.093290023,0
Q92747,ARPC1A,Homo sapiens (Human),1,0.444389335,0.146747735,0.121132952,0.038479298,0
Q92791,P3H4,Homo sapiens (Human),0.444991438,1,0.687368654,0.672439913,0.208007777,0
Q92820,GGH,Homo sapiens (Human),0.435712311,1,0.968602775,0.769838387,0.287230285,0
Q92859,NEO1,Homo sapiens (Human),1,0.408396195,0.073176073,0.064888825,0.028291111,0
Q92896,GLG1,Homo sapiens (Human),0.357988856,1,0.461248037,0.161664017,0.056313497,0
Q92930,RAB8B,Homo sapiens (Human),1,0.574179673,0.209477772,0.21093694,0.073221006,0
Q92973,TNPO1,Homo sapiens (Human),0.652593103,0.479340477,0.406289603,1,0.207426127,0
Q92974,ARHGEF2,Homo sapiens (Human),1,0.610957397,0.22271014,0.118519257,0.02778984,0
Q93034,CUL5,Homo sapiens (Human),1,0.457587155,0.130936361,0.108220328,0.043977088,0
Q93045,STMN2,Homo sapiens (Human),1,0.592094441,0.135003223,0.208273595,0.059176174,0
Q93050,ATP6V0A1,Homo sapiens (Human),0.802828425,1,0.397393087,0.250173316,0.090088032,0
Q93052,LPP,Homo sapiens (Human),1,0.319885682,0.066597899,0.02664601,0.007901308,0
Q969E2,SCAMP4,Homo sapiens (Human),1,0.806869213,0.397158261,0.227326452,0.080710332,0
Q969G5,PRKCDBP,Homo sapiens (Human),1,0.512658728,0.45554027,0.203351357,0.0576721,0
Q969H8,MYDGF,Homo sapiens (Human),0.538626505,1,0.441504483,0.357416434,0.108831053,0
Q969N2,PIGT,Homo sapiens (Human),0.721684717,1,0.50108196,0.392433247,0.158795212,0
Q969Q5,RAB24,Homo sapiens (Human),0.39403591,0.449313492,0.387068653,1,0.29274863,0
Q969V3,NCLN,Homo sapiens (Human),0.324822763,1,0.473191018,0.506158896,0.144894513,0
Q969X1,TMBIM1,Homo sapiens (Human),1,0.722471602,0.245972133,0.195608712,0.066508746,0
Q969X5,ERGIC1,Homo sapiens (Human),0.629179406,1,0.408441337,0.399193634,0.125741107,0
Q969Z0,TBRG4,Homo sapiens (Human),0.008817911,0.132373234,0.229807707,1,0.211619674,0
Q96A26,FAM162A,Homo sapiens (Human),0,0.039941529,0.515513274,1,0.329447019,0.046172079
Q96A33,CCDC47,Homo sapiens (Human),0.735879139,1,0.795867878,0.669725793,0.228995655,0
Q96A35,MRPL24,Homo sapiens (Human),0.008393699,0.07470637,0.188742045,1,0.203210615,0
Q96A65,EXOC4,Homo sapiens (Human),1,0.362941881,0.181535438,0.102611455,0.039651192,0
Q96AB3,ISOC2,Homo sapiens (Human),0.087890479,0.123722554,0.29669722,1,0.209824567,0
Q96AC1,FERMT2,Homo sapiens (Human),1,0.364252234,0.092941758,0.0560835403'SEPT93,0.017188538,0
Q96AE4,FUBP1,Homo sapiens (Human),0.566553436,1,0.56497658,0.394950012,0.135836442,0
Q96AG3,SLC25A46,Homo sapiens (Human),0,0.086619801,0.270702683,1,0.249597839,0.005183035
Q96AG4,LRRC59,Homo sapiens (Human),0.660510849,1,0.75800415,0.495751061,0.143730536,0
Q96AQ6,PBXIP1,Homo sapiens (Human),0.633304455,1,0.315529737,0.309768659,0.092583289,0
Q96AY3,FKBP10,Homo sapiens (Human),0.384345816,1,0.534211412,0.511040718,0.130632956,0
Q96BI3,APH1A,Homo sapiens (Human),1,0.945261721,0.46152057,0.344712205,0.128323431,0
Q96BJ3,AIDA,Homo sapiens (Human),1,0.30766211,0.087101008,0.104452557,0.034661897,0
Q96BM9,ARL8A,Homo sapiens (Human),0.555889912,1,0.525049857,0.401149856,0.04492282,0
Q96BW9,TAMM41,Homo sapiens (Human),0.168149387,0.177461147,0.259613301,1,0.179863855,0
Q96C01,FAM136A,Homo sapiens (Human),0.017508661,0.032530965,0.19983882,1,0.203275294,0
Q96CG8,CTHRC1,Homo sapiens (Human),0.581392069,1,0.634100935,0.438317161,0.136848989,0
Q96CM8,ACSF2,Homo sapiens (Human),0.057074113,0.096527083,0.232234487,1,0.189136915,0
Q96CS3,FAF2,Homo sapiens (Human),0.571966071,0.530363169,0.468960615,1,0.381602174,0
Q96CW1,AP2M1,Homo sapiens (Human),1,0.720145716,0.451597594,0.301804855,0.098992049,0
Q96D15,RCN3,Homo sapiens (Human),0.43832438,1,0.371247838,0.358121275,0.08464611,0
Q96D53,ADCK4,Homo sapiens (Human),0.08480889,0.090125787,0.181583682,1,0.19485421,0
Q96DA6,DNAJC19,Homo sapiens (Human),0.059721019,0.137958535,0.215074691,1,0.242930413,0
Q96DB5,RMDN1,Homo sapiens (Human),0.000166171,0.032172748,0.208511897,1,0.180600336,0
Q96DV4,MRPL38,Homo sapiens (Human),0.049992352,0.064444607,0.216010447,1,0.201094904,0
Q96DZ1,ERLEC1,Homo sapiens (Human),0.530347382,1,0.472387368,0.470662552,0.162210727,0
Q96E11,MRRF,Homo sapiens (Human),0.012459328,0.074685433,0.229383756,1,0.206660282,0
Q96EL3,MRPL53,Homo sapiens (Human),0.018251281,0.053768246,0.285598721,1,0.243895068,0
Q96ER9,CCDC51,Homo sapiens (Human),0.070425756,0.106644936,0.196338539,1,0.169680652,0
Q96EY1,DNAJA3,Homo sapiens (Human),0.065481842,0.146405639,0.227266614,1,0.226724076,0
Q96EY7,PTCD3,Homo sapiens (Human),0.040419623,0.07238722,0.263560907,1,0.243463674,0
Q96FQ6,S100A16,Homo sapiens (Human),1,0.57368539,0.185498594,0.155415845,0.0452208,0
Q96FZ7,CHMP6,Homo sapiens (Human),1,0.605952705,0.168105115,0.191531536,0.050064287,0
Q96G23,CERS2,Homo sapiens (Human),1,0.869783231,0.403732677,0.374500767,0.111696314,0
Q96GC5,MRPL48,Homo sapiens (Human),0.180809996,0.170418947,0.351976215,1,0.252070861,0
Q6P2I3,FAHD2B,Homo sapiens (Human),0.087792153,0.136274568,0.26731847,1,0.215504769,0
Q96HC4,PDLIM5,Homo sapiens (Human),1,0.453369747,0.098966452,0.105122086,0.043538299,0
Q96HE7,ERO1A,Homo sapiens (Human),0.620584633,1,0.49492138,0.429870371,0.128126366,0
Q96HS1,PGAM5,Homo sapiens (Human),0.045365207,0.088806059,0.176825282,1,0.229749276,0
Q96HY6,DDRGK1,Homo sapiens (Human),1,0.992857167,0.292130041,0.306666141,0.090883847,0
Q96I23,PYURF,Homo sapiens (Human),0.020300321,0.096619655,0.262290679,1,0.212351069,0
Q96I51,WBSCR16,Homo sapiens (Human),0.70314382,0.968664701,0.520760107,1,0.250249071,0
Q96I99,SUCLG2,Homo sapiens (Human),0,0.051644125,0.244949783,1,0.21063652,0.027536729
Q96IX5,USMG5,Homo sapiens (Human),0,0.071368706,0.22961922,1,0.302115389,0.061661883
Q96IZ0,PAWR,Homo sapiens (Human),1,0.346717119,0.109541305,0.078113833,0.02998827,0
Q96J84,KIRREL,Homo sapiens (Human),1,0.539848904,0.175854204,0.12208408,0.035158031,0
Q96JJ7,TMX3,Homo sapiens (Human),0.710198584,1,0.423203557,0.385490082,0.110577611,0
Q96JY6,PDLIM2,Homo sapiens (Human),1,0.307791958,0.153688463,0.190950622,0.081859257,0
Q96K49,TMEM87B,Homo sapiens (Human),0.984191928,1,0.227541565,0.101444356,0.036624312,0
Q96K76,USP47,Homo sapiens (Human),1,0.608424516,0.104295967,0.189607443,0.065901017,0
Q96KN7,RPGRIP1,Homo sapiens (Human),1,0.7703685,0.168359867,0.172630392,0.125317802,0
Q96KP1,EXOC2,Homo sapiens (Human),1,0.376078851,0.169651857,0.126655592,0.051575866,0
Q96KP4,CNDP2,Homo sapiens (Human),1,0.63656233,0.205580808,0.174033614,0.05993394,0
Q96L58,B3GALT6,Homo sapiens (Human),0.32909965,1,0.35349869,0.206685092,0.066280401,0
Q96LJ7,DHRS1,Homo sapiens (Human),0.388488966,0.492054176,0.391702547,1,0.250280422,0
Q96LW7,CARD19,Homo sapiens (Human),0.003019019,0.080611912,0.187982045,1,0.213824274,0
Q96N66,MBOAT7,Homo sapiens (Human),0.946730875,1,0.441038603,0.419158789,0.150722518,0
Q96PD2,DCBLD2,Homo sapiens (Human),1,0.420357062,0.106821168,0.143418865,0.032488325,0
Q96Q11,TRNT1,Homo sapiens (Human),0.359838621,0.196639604,0.272998321,1,0.220643193,0
Q96Q45,TMEM237,Homo sapiens (Human),1,0.372402584,0.090739487,0.073565704,3.99E-05,0
Q96QK1,VPS35,Homo sapiens (Human),1,0.519305627,0.168778472,0.135328651,0.060587157,0
Q96RD7,PANX1,Homo sapiens (Human),1,0.375949282,0.232563489,0.115959365,0.040739527,0
Q96RF0,SNX18,Homo sapiens (Human),1,0.455708284,0.139242484,0.174213038,0.053120455,0
Q96RQ1,ERGIC2,Homo sapiens (Human),0.503814995,1,0.366855297,0.282908767,0.090497532,0
Q96RT1,ERBB2IP,Homo sapiens (Human),1,0.334412044,0.13817725,0.102123903,0.0319954,0
Q96S52,PIGS,Homo sapiens (Human),1,0.862565307,0.351980041,0.353280789,0.137779539,0
Q96TA1,FAM129B,Homo sapiens (Human),1,0.345700553,0.101063372,0.080344607,0.029779948,0
Q96TA2,YME1L1,Homo sapiens (Human),0.19476324,0.289903698,0.297169389,1,0.293920859,0
